video_id,title,publish_date,view_count,like_count,comment_count,duration
6khwhruKoDw,Cloudera Certified Associate - Hadoop and Spark Developer (CCA 175) Review,2020-03-23T03:05:41Z,10677,167,24,4962.0
KOtMamVViJU,Apache Hadoop and Spark - Virtual Machine and Content for Practice,2020-04-18T15:24:55Z,1956,33,3,4392.0
aTDG3Y7CcQU,CCA 175 - Resources and Support,2020-04-15T04:24:27Z,1020,17,1,2733.0
0lVthV1Cmyo,CCA 175 - Exam Taking Tips - Running OS Commands,2020-04-07T19:40:30Z,2303,61,22,1431.0
8ced3YqEGBU,CCA 175 - Exam Taking Tips - Accessing Documentation,2020-04-08T21:22:35Z,2101,59,8,3411.0
SmLx4VXbHho,Apache Spark - How to determine executors for a given Spark Job?,2019-04-14T13:56:16Z,15021,271,13,6132.0
Iixt2OUg3ok,CCA 175 - Exam Taking Tips - Determining Spark Cluster and Memory Configuration,2020-04-13T01:03:11Z,1674,41,1,1806.0
GqvhRtN73yQ,CCA 175 - Exam Taking Tips - Launching Spark Shell with appropriate configuration values,2020-04-13T02:50:09Z,1386,51,3,2709.0
ymRfdFGv9Zg,CCA 175 - Exam Taking Tips - Handling Avro files with Spark 2.4.5,2020-04-17T13:39:45Z,2459,57,1,4100.0
XNEPUwx1NmU,CCA 175 - Exam Taking Tips - Writing to Spark Metastore (Hive) Tables,2020-04-22T04:00:04Z,2556,57,2,2435.0
uoUdlhHxHlE,CCA 175 - Exam Taking Tips - Spark 1.6 (Core APIs) vs. Spark 2.4 (Data Frames),2020-04-26T06:38:37Z,1054,17,1,3156.0
vw-N9gybLeg,Reading local files using Spark Data Frame APIs in Cluster Mode,2020-04-03T02:20:35Z,5867,66,11,1521.0
gI_4ssM8e84,CCA 175 Exam Taking Tips - Spark - Reading and Writing Files into Data Frames along with Compression,2020-05-25T00:31:46Z,1778,30,1,4826.0
5xyZhNyqX5Y,LinkedIn - Adding Connections to your network using mail boxes,2019-08-26T17:12:52Z,447,12,1,450.0
aOxkoNV6tYE,Building top class git repositories,2020-04-23T14:38:11Z,727,16,2,3696.0
jjAEs6PrX2U,Python Live Workshop - 01 Introduction about Training,2020-04-25T15:05:01Z,4399,50,3,5156.0
GxgIIxIKHeg,Python Live Workshop - 02 Getting Started with Python (Setup Python),2020-04-26T15:27:33Z,1936,30,0,6197.0
6sYjrHScrQ8,Python Live Workshop - Signing up for labs,2020-04-26T23:11:40Z,415,7,0,184.0
SETKKeQAuVk,Use Case - Server automation using Fabric and Pandas - Copy Notebooks for all the users,2020-04-27T00:33:32Z,399,4,0,1909.0
b4ZK_sLSPGY,Setting up Jupyter Lab using Terminal to Practice Python on Mac,2020-04-27T01:18:33Z,5774,17,2,670.0
tasKQQIyvLw,Setting up Anaconda and using Jupyter Lab to learn Python using Mac,2020-04-27T02:41:06Z,641,5,2,649.0
30oXSTTF9p8,Setup Anaconda and use Jupyter Lab to practice Python using Windows,2020-04-27T04:42:29Z,8597,62,9,384.0
_kdx6zrRc50,Python Live Workshop - 03 Basic Programming Constructs,2020-04-26T17:48:41Z,1656,21,2,6614.0
TSIEYvRgr34,Python Live Workshop - 04 All about Functions (String Manipulation Functions),2020-05-02T15:11:24Z,1336,18,0,5240.0
KcuAwj7GlhM,Python Live Workshop - 05 All about Functions (User Defined Functions and Lambda Functions),2020-05-02T17:14:54Z,1148,17,0,5637.0
tAN7oIV5vFM,Python Live Workshop - 06 Collections and Tuples,2020-05-03T15:01:14Z,1174,22,1,6305.0
OFDC8AKeGXg,Python Live Workshop - 07 Processing Collections using loops,2020-05-03T17:38:21Z,1157,18,2,7035.0
H5uabQNcwMY,Accessing Jupyter Notebooks on Windows (from Anywhere),2020-05-03T22:29:44Z,5558,26,6,221.0
pF6hWsuK4ko,Using Notebooks and data set on Windows,2020-05-03T22:37:09Z,216,2,0,425.0
MtjzAw_7Y2U,Use Case - Manage YARN Applications REST APIs and JSON,2020-05-08T02:14:29Z,1035,24,3,650.0
OB-CSpsYJvY,Python Live Workshop - 08 Developing and Using Map Reduce APIs,2020-05-09T15:04:17Z,1084,18,1,5391.0
v5X4tlxV5I4,Python Live Workshop - 09 Data Processing using Pandas,2020-05-09T17:30:27Z,1546,31,1,6706.0
Hbsf75Do7ws,Python Live Workshop - 10 Overview of Docker as Development Server,2020-05-16T14:56:31Z,1827,30,1,6171.0
F4qiIZBYl80,Python Live Workshop - 11 Database Programming using MySQL,2020-05-16T17:25:56Z,870,16,2,6786.0
jwXETdv-SgQ,"Python Live Workshop - 12 Data Visualization using Matplotlib, Seaborn and Pandas",2020-05-17T13:21:46Z,460,9,3,425.0
Wh2yf6Tr4h8,Python Live Workshop - 13 Database Programming Best Practices and Data Visulization Overview,2020-05-24T14:41:55Z,736,10,0,5301.0
tyvV5ME7tS8,"Python Live Workshop - 14 Data Visulization using Matplotlib, Seaborn and Pandas",2020-05-24T19:08:26Z,635,9,0,6486.0
flfhp05CFRs,Python Live Workshop - 15 Web Application Development using Flask,2020-05-31T14:46:25Z,818,16,2,5421.0
anILC87pR8g,Python Live Workshop - 16 Fetching emails from GMail and store in Mongo DB Database,2020-06-07T14:54:02Z,769,12,0,4649.0
FLrpwT1c7vg,Python Live Workshop - 17 GMail Puller using Python and overview of Django,2020-06-07T17:52:29Z,840,17,1,7938.0
gOQ8EJZmhGE,EC2 Spot Instances using EMR with Chad Schmutzer from Amazon,2019-08-07T21:52:29Z,868,15,1,3428.0
CNKlnFSd70w,Big Data Q&A Series for Udemy Students - Session 01,2019-07-30T14:46:14Z,183,2,0,2313.0
owLFUyJH_2k,Cloud and Data Engineering Bootcamp - Fall'19 Overview,2019-08-15T16:32:41Z,1175,16,0,1599.0
LDlk1jxhukw,Introduction to Data Engineering,2019-09-30T16:32:44Z,1992,29,2,5296.0
y-MCFO6G4hM,Setup Virtual Box on Windows,2019-07-12T13:05:02Z,229,4,0,447.0
JE2Xl2q18z8,Setup Ubuntu Desktop using Virtual Box,2019-07-12T13:06:01Z,420,5,0,597.0
Utvp08Du9yI,Data Engineering - Setup Development Environment,2019-10-06T02:50:04Z,2542,29,2,6335.0
FXo0DyG5fn0,How to start YouTube Live Event for the first time using Mac?,2019-07-09T04:39:34Z,149,0,0,571.0
4CBbnYdwrXw,YouTube Live Streaming Scheduled Events Using Wirecast On Mac,2019-08-04T03:17:54Z,1786,9,1,1226.0
WLi7yrZDR6Y,Big Data Practice Tests - Survey,2019-04-11T23:49:25Z,988,15,4,568.0
ETZJln4jtAo,Setup Ubuntu VM on GCP - Signing up for GCP,2020-11-28T16:29:47Z,4872,24,3,206.0
1OVHjHTkP3M,Setup Ubuntu VM on GCP - Overview of GCP Web Console,2020-11-28T16:30:12Z,906,3,0,121.0
qfUbPLsLQcQ,Setup Ubuntu VM on GCP - Overview of GCP Pricing,2020-11-28T16:30:33Z,666,4,0,371.0
rLTbhSaXhSM,Setup Ubuntu VM on GCP - Provision Ubuntu VM from GCP,2020-11-28T16:30:52Z,852,4,0,462.0
wP7BhXrJKR8,Setup Ubuntu VM on GCP - Setup Docker,2020-11-28T16:31:14Z,919,6,1,497.0
L-72r4mxhZI,Setup Ubuntu VM on GCP - Validating Python,2020-11-28T16:31:33Z,425,3,0,246.0
f4V6Gg3ybFw,Setup Ubuntu VM on GCP - Setup Jupyter Lab,2020-11-28T16:31:55Z,1225,16,3,630.0
bwEUYfkQWRk,Setup Postgres Database - Introduction,2020-11-28T16:32:19Z,568,2,0,81.0
SFOpsK_LZVQ,Setup Postgres Database - Docker Cheat Sheet,2020-11-28T16:33:02Z,562,3,0,735.0
3fV-YsQiRAQ,Setup Postgres Database - Setup Postgres using Docker,2020-11-28T16:32:40Z,1209,2,6,403.0
VIEkFUmBp6I,Setup Postgres Database - Accessing Postgres using Docker CLI,2020-11-28T16:33:23Z,1430,12,0,286.0
YRHiZWfvwWc,Setup Postgres Database - Create Database and User,2020-11-28T16:33:49Z,458,1,0,297.0
C4aGtLCiOAY,Setup Postgres Database - Execute SQL Scripts,2020-11-28T16:34:13Z,2801,7,0,348.0
HafnO2hryP0,Mastering SQL - Postgresql - Getting Started - Setup SQL Workbench,2020-11-22T01:32:37Z,1188,5,0,238.0
Cz2FHb0ElYA,Setup Postgres Database - SQL Workbench and Postgres,2020-11-28T16:34:34Z,5046,12,1,644.0
7vPJ7TKNQE4,Mastering SQL - Postgresql - Getting Started - SQL Workbench Features,2020-11-22T01:34:29Z,799,3,0,498.0
VwMBG1pmzxk,Setup Postgres Database - Jupyter Lab and Postgresql,2020-11-30T22:50:46Z,3727,10,0,687.0
GAVOLAS5W7Q,Setup Postgres Database - Jupyter Lab and Postgresql on Ubuntu VM,2021-08-17T05:35:44Z,183,3,0,551.0
nvF9tQZb3gQ,Mastering Python - Performing Database Operations - Perform Database Operations,2020-12-22T11:30:27Z,1356,5,0,99.0
0jxzmpZjRd4,Mastering Python - Performing Database Operations - Overview of SQL,2020-12-22T11:30:27Z,756,0,0,149.0
x7XtiBQ9omI,Mastering Python - Performing Database Operations - Create Database and Users Table,2020-12-22T11:30:27Z,682,1,0,417.0
ZTEmnSKg1tY,Mastering Python - Performing Database Operations - DDL – Data Definition Language,2020-12-22T11:30:27Z,530,1,0,264.0
Nz9KWZaBIEM,Mastering Python - Performing Database Operations - DML – Data Manipulation Language,2020-12-22T11:30:27Z,483,1,0,272.0
ULOCdrPCZAs,Mastering Python - Performing Database Operations - DQL – Data Query Language,2020-12-22T11:30:27Z,417,0,0,224.0
kel-d0e3T_k,Mastering Python - Performing Database Operations - CRUD Operations – DML and DQL,2020-12-22T11:30:27Z,249,0,0,125.0
LdwjXbYTGdc,Mastering Python - Performing Database Operations - TCL – Transaction Control Language,2020-12-22T11:30:27Z,240,0,0,67.0
gJ0SbLFdkA4,Mastering Python - Performing Database Operations - Example - Data Engineering,2020-12-22T11:30:27Z,263,1,0,325.0
IY8WWgy_7ZU,Mastering Python - Performing Database Operations - Example - Web Application,2020-12-22T11:30:27Z,237,1,0,390.0
9cXBxiJv4lM,Mastering Python - Performing Database Operations - Exercise - Database Operations,2020-12-22T11:30:27Z,224,0,0,138.0
Dmpsk06cz4k,Mastering Python - Getting Started - 02 Installing Python on Windows,2020-12-22T11:30:47Z,574,0,0,261.0
HTYx14NJ3hU,Mastering Python - Getting Started - 03 Overview of Anaconda,2020-12-22T11:30:48Z,489,1,4,808.0
CNoSFq_IoxE,Mastering Python - Getting Started - 04 Python CLI and Jupyter Notebook,2020-12-22T11:30:27Z,424,1,0,403.0
E1cUaRDXIX4,Mastering Python - Getting Started - 05 Overview of Jupyter Lab,2020-12-22T11:30:27Z,515,3,0,606.0
cVEZmCGbzFQ,Mastering Python - Getting Started - 06 Using IDEs – Pycharm,2020-12-22T11:30:27Z,389,1,0,523.0
POVcO0S5zGA,Mastering Python - Getting Started - 07 Overview of Visual Studio Code,2020-12-22T11:30:47Z,351,0,0,373.0
GPxy-nNeVKA,Mastering Python - Getting Started - 08 Using ITVersity Labs,2020-12-22T11:30:27Z,380,0,0,431.0
viNVdzVHEq4,Mastering Python - Getting Started - 09 Leveraging Google’s Colab,2020-12-22T11:30:27Z,397,1,0,865.0
n5AigWIswkQ,Mastering Python - Basic Programming Constructs - 02 Getting Help,2020-12-22T23:24:38Z,640,1,0,236.0
nbJfgGbDXPo,Mastering Python - Basic Programming Constructs - 03 Variables and Objects,2020-12-22T23:24:38Z,587,1,0,108.0
AY86oJYfgbg,Mastering Python - Basic Programming Constructs - 04 Data Types - Commonly used,2020-12-22T23:24:38Z,530,1,0,119.0
VX_ZokJZlV8,Mastering Python - Basic Programming Constructs - 05 Operators in Python,2020-12-22T23:24:38Z,454,1,0,158.0
0Qtp243txLc,Mastering Python - Basic Programming Constructs - 06 Comments and Doc Strings,2020-12-22T23:24:38Z,450,3,0,419.0
vo2_1q9bXco,Mastering Python - Basic Programming Constructs - 07 Conditionals,2020-12-22T23:24:58Z,490,0,0,714.0
Uti9PxgAnm8,Mastering Python - Basic Programming Constructs - 08 All about for Loops,2020-12-22T23:24:58Z,468,1,0,953.0
9UvQ0extBhQ,Mastering Python - Basic Programming Constructs - 09 Running OS Commands,2020-12-22T23:24:58Z,403,2,0,564.0
lhDnn_3VhVI,Mastering Python - Predefined Functions - 02 Overview of Pre-defined Functions,2020-12-22T11:30:27Z,544,5,0,205.0
QY7w9ctRBI0,Mastering Python - Predefined Functions - 03 Numeric Functions,2020-12-22T11:30:27Z,422,1,0,366.0
eo7bI-ZXefI,Mastering Python - Predefined Functions - 04 Overview of Strings,2020-12-22T11:30:27Z,335,0,0,281.0
dPsVVYZyUlM,Mastering Python - Predefined Functions - 05 String Manipulation Functions,2020-12-22T11:30:27Z,415,5,0,454.0
xDk6XkFXC5Y,Mastering Python - Predefined Functions - 06 Formatting Strings,2020-12-22T11:30:27Z,282,4,0,262.0
0e-J9hqFQ04,Mastering Python - Predefined Functions - 07 Print and Input Functions,2020-12-22T11:30:27Z,297,2,0,298.0
A-c__y5RkDo,Mastering Python - Predefined Functions - 08 Date Manipulation Functions,2020-12-22T11:30:27Z,371,3,0,698.0
QUP9j4wKkBM,Mastering Python - User Defined Functions - 01 Introduction,2020-12-22T23:24:38Z,361,3,2,78.0
jX28rXnwMDA,Mastering Python - User Defined Functions - 02 Defining Functions,2020-12-22T23:24:38Z,326,2,0,160.0
AmfpCkrDTqI,Mastering Python - User Defined Functions - 03 Doc Strings,2020-12-22T23:24:38Z,300,1,0,131.0
7WdnoQCeOco,Mastering Python - User Defined Functions - 04 Returning Values,2020-12-22T23:24:38Z,271,0,0,172.0
erXmmKc8SWg,Mastering Python - User Defined Functions - 05 Function Parameters and Arguments,2020-12-22T23:24:38Z,314,3,0,343.0
aQhJqahdHEc,Mastering Python - User Defined Functions - 06 Varying Arguments,2020-12-22T23:24:38Z,303,1,0,252.0
_wthxkHZFMo,Mastering Python - User Defined Functions - 07 Keyword Arguments,2020-12-29T07:37:14Z,371,5,1,115.0
95vzHDMthK4,Mastering Python - User Defined Functions - 08 Recap of User Defined Functions,2020-12-22T23:24:38Z,300,1,0,577.0
_h9xDm469FI,Mastering Python - User Defined Functions - 09 Passing Functions as Arguments,2020-12-22T23:24:38Z,285,2,0,340.0
qO1qRmPtx6I,Mastering Python - User Defined Functions - 10 Lambda Functions,2020-12-22T23:24:38Z,323,1,0,240.0
-kw6qY9Iw6U,Mastering Python - User Defined Functions - 11 Usage of Lambda Functions,2020-12-22T23:24:38Z,319,1,0,466.0
-53CbYaZMjg,Mastering Python - User Defined Functions - 12 Exercise   User Defined Functions,2020-12-22T23:24:38Z,151,1,0,118.0
4hiDOB-qJ1U,Mastering Python - Overview of Collections - list and set - 02 Overview of list and set,2020-12-23T03:18:42Z,307,1,0,257.0
PH_2wtn1diI,Mastering Python - Overview of Collections - list and set - 03 Common Operations,2020-12-23T03:18:42Z,244,2,0,147.0
aOZkxI1Njww,Mastering Python - Overview of Collections - list and set - 04 Accessing Elements from list,2020-12-23T03:18:42Z,233,0,0,229.0
CTn7lp8qwCs,Mastering Python - Overview of Collections - list and set - 05 Adding Elements to list,2020-12-23T03:18:42Z,218,1,0,167.0
-7fS4iSiAAU,Mastering Python - Overview of Collections - list and set - 06 Updating and Deleting elements   list,2020-12-23T03:18:42Z,217,0,0,129.0
e5Q31cv9F-o,Mastering Python - Overview of Collections - list and set - 07 Other list operations,2020-12-23T03:18:42Z,230,2,0,149.0
MIdU52-_KIw,Mastering Python - Overview of Collections - list and set - 08 Adding and Deleting elements - set,2020-12-23T03:18:42Z,213,0,0,233.0
7pQtZY6AcWk,Mastering Python - Overview of Collections - list and set - 09 Typical set operations,2020-12-23T03:18:42Z,199,0,0,110.0
QIYmaH2tiew,Mastering Python - Overview of Collections - list and set - 10 Validating sets,2020-12-23T03:18:42Z,194,2,0,131.0
tf_27AxQVqQ,Mastering Python - Overview of Collections - list and set - 11 list and set - Usage,2020-12-23T03:18:42Z,233,3,0,481.0
G79XqjTXm74,Mastering Python - Overview of Collections - dict and tuple - 02 Overview of dict and tuple,2020-12-23T12:34:47Z,271,3,0,339.0
Cc_zWN2u6F8,Mastering Python - Overview of Collections - dict and tuple - 03 Common Operations   dict and tuple,2020-12-23T12:34:51Z,221,0,0,311.0
fZ-QOUk-ia4,Mastering Python - Overview of Collections - dict and tuple - 04 Accessing Elements - tuples,2020-12-23T12:35:11Z,229,0,0,202.0
FpxL1G8ktOk,Mastering Python - Overview of Collections - dict and tuple - 05 Accessing Elements - dict,2020-12-23T12:35:03Z,286,3,0,341.0
EVp-skflxO4,Mastering Python - Overview of Collections - dict and tuple - 06 Manipulating dict,2020-12-23T12:36:07Z,268,4,0,653.0
-XmkPihHHhA,Mastering Python - Overview of Collections - dict and tuple - 07 Common Examples - dict,2020-12-23T12:35:41Z,214,0,0,273.0
ad-GXe5J9RE,Mastering Python - Overview of Collections - dict and tuple - 08 List of tuples,2020-12-23T12:36:58Z,354,2,0,691.0
pxwPEnLsKvU,Mastering Python - Overview of Collections - dict and tuple - 09 List of dicts,2020-12-23T12:36:31Z,259,3,0,489.0
oI4KSnDSAO8,Mastering Python - Manipulating Collections using loops - 02 Reading files into collections,2020-12-29T15:55:34Z,336,5,0,254.0
vcQHlfMYs5A,Mastering Python - Manipulating Collections using loops - 03 Overview of Standard Transformations,2020-12-29T15:55:55Z,293,1,0,238.0
yS-DrNN8SrI,Mastering Python - Manipulating Collections using loops - 04 Row level transformations,2020-12-29T15:57:51Z,295,2,0,836.0
8qx-4IXikq4,Mastering Python - Manipulating Collections using loops - 05 Getting unique elements,2020-12-29T15:57:24Z,226,2,0,660.0
XjKW__S8TJc,Mastering Python - Manipulating Collections using loops - 06 Filtering Data,2020-12-29T16:01:42Z,463,3,0,679.0
t0-GeVfbBEo,Mastering Python - Manipulating Collections using loops - 07 Preparing Data Sets,2020-12-29T16:01:22Z,309,0,0,295.0
HDCSAosvEZI,Mastering Python - Manipulating Collections using loops - 08 Quick Recap of Dict Operations,2020-12-29T16:01:00Z,214,0,0,327.0
tBd5a-Mc_mA,Mastering Python - Manipulating Collections using loops - 09 Performing Total Aggregations,2020-12-29T16:00:40Z,226,1,0,899.0
SY_nOz0phU4,Mastering Python - Manipulating Collections using loops - 10 Joining Data Sets,2020-12-29T16:00:10Z,274,1,0,773.0
Ru9-Bj_E4ZY,Mastering Python - Manipulating Collections using loops - 11 Limitations of using Loops,2020-12-29T15:59:27Z,181,0,0,287.0
WaZkBiacCuY,Mastering Python - Understanding Map Reduce Libraries - 02 Preparing Data Sets,2021-01-05T14:10:26Z,293,0,0,163.0
Y8n8WhAn1ww,Mastering Python - Understanding Map Reduce Libraries - 03 Filtering Data using filter,2021-01-05T14:05:15Z,255,3,0,405.0
G2AClqM9Wv8,Mastering Python - Understanding Map Reduce Libraries - 04 Projecting Data using map,2021-01-05T14:05:34Z,215,0,0,363.0
Om2eGrUWAiA,Mastering Python - Understanding Map Reduce Libraries - 05 Row level transformations using map,2021-01-05T14:05:54Z,203,0,0,655.0
BQM2W5HFIG8,Mastering Python - Overview of Pandas Libraries - 02 Pandas Data Structures,2021-01-05T14:06:13Z,305,4,0,364.0
AvCbDkC16bk,Mastering Python - Overview of Pandas Libraries - 03 Overview of Series,2021-01-05T14:06:57Z,216,0,0,281.0
qAZLWbpwPqo,Mastering Python - Overview of Pandas Libraries - 04 Creating Data Frames from lists,2021-01-05T14:06:38Z,183,0,0,290.0
HKKJ51dmpEA,Mastering Python - Overview of Pandas Libraries - 05 Data Frames   Basic Operations,2021-01-05T14:07:25Z,227,3,1,973.0
Vh0HMbIdZs0,Mastering Python - Overview of Pandas Libraries - 06 CSV to Pandas Data Frame,2021-01-05T14:07:50Z,225,0,0,385.0
wdugcckiUm8,Mastering Python - Overview of Pandas Libraries - 07 Projecting and Filtering,2021-01-05T14:08:11Z,189,0,0,630.0
7hOpn5-8ArY,Mastering Python - Overview of Pandas Libraries - 08 Performing Total Aggregations,2021-01-05T14:08:36Z,178,2,0,786.0
GEn5-9D38FM,Mastering Python - Overview of Pandas Libraries - 09 Performing Grouped Aggregations,2021-01-05T14:09:15Z,162,2,0,698.0
aMn3EWTVptI,Mastering Python - Overview of Pandas Libraries - 10 Writing Data Frames to Files,2021-01-05T14:08:54Z,185,0,0,663.0
CheC4SzfqoQ,Mastering Python - Overview of Pandas Libraries - 11 Joining Data Frames,2021-01-05T14:09:53Z,183,1,0,745.0
hj6yg_8fLpo,Mastering Python - Web Scraping using BeautifulSoup - 02 Installing Pre-requisites,2021-01-05T14:24:21Z,175,0,0,159.0
zbD0HHFluVw,Mastering Python - Web Scraping using BeautifulSoup - 03 Overview of BeautifulSoup,2021-01-05T14:24:36Z,139,1,0,421.0
bR9MzFdRZew,Mastering Python - Web Scraping using BeautifulSoup - 04 Parsing HTML using BeautifulSoup,2021-01-05T14:24:48Z,142,1,0,564.0
v5k1iA2RkW4,Mastering Python - Web Scraping using BeautifulSoup - 05 Manipulating HTML Content,2021-01-05T14:25:04Z,108,1,0,490.0
cQLjStKMkZ4,Mastering Python - Web Scraping using BeautifulSoup - 06 Scraping Website Content,2021-01-05T14:25:18Z,86,0,0,163.0
cgDtbgFSv_4,Mastering Python - Web Scraping using BeautifulSoup - 07 Processing Website Content,2021-01-05T14:25:31Z,111,0,0,386.0
QZfEiFsblPg,Mastering Python - Web Scraping using BeautifulSoup - 08 Getting urls from Website,2021-01-05T14:25:46Z,152,0,1,702.0
Vb031jAO_fU,Mastering Python - Database Programming - CRUD Operations - 02 Overview of Database Programming,2021-01-05T14:28:46Z,321,1,0,211.0
xXfGfb8ht_A,Mastering Python - Database Programming - CRUD Operations - 03 Recap of RDBMS Concepts,2021-01-05T14:29:10Z,227,1,0,315.0
kRlQgzIREKE,Mastering Python - Database Programming - CRUD Operations - 04 Setup Database Client Libraries,2021-01-05T14:29:50Z,372,3,0,517.0
yQXQSIAT1Po,Mastering Python - Database Programming - CRUD Operations - 05 Function - Get Database Connection,2021-01-05T14:29:37Z,278,0,0,196.0
7npQtJ5G_mY,Mastering Python - Database Programming - CRUD Operations - 06 Creating Database Table,2021-01-05T14:30:10Z,206,1,0,374.0
kD-foEyN11U,Mastering Python - Database Programming - CRUD Operations - 07 Inserting Data into Table,2021-01-05T14:31:14Z,588,1,0,649.0
HOWpySJCg64,Mastering Python - Database Programming - CRUD Operations - 08 Update Existing Table Data,2021-01-05T14:30:42Z,164,1,0,216.0
milNynjQo0E,Mastering Python - Database Programming - CRUD Operations - 09 Deleting Data from Table,2021-01-05T14:31:20Z,241,3,0,153.0
Fv4eqhEhJGs,Mastering Python - Database Programming - CRUD Operations - 10 Querying Data From Table,2021-01-05T14:32:08Z,932,9,2,598.0
ecuw7qao64I,Mastering Python - Database Programming - CRUD Operations - 11 Recap - CRUD Operations,2021-01-05T14:31:08Z,159,0,0,125.0
